1578287100.0;7533.19000000;7541.55000000;7531.93000000;7536.07000000;76.29769800;1578287399999;575099.60270622;771;33.66278700;253740.41747705;0
1578287400.0;7535.63000000;7536.68000000;7520.00000000;7523.85000000;117.71001300;1578287699999;885799.76636730;1204;64.65475700;486493.62681925;0
1578287700.0;7523.86000000;7527.53000000;7517.29000000;7518.18000000;63.91203600;1578287999999;480797.13967938;837;31.46803800;236759.48752195;0
1578288000.0;7518.18000000;7524.13000000;7509.20000000;7511.49000000;160.03627600;1578288299999;1202630.01880766;1110;90.39921400;679222.10176703;0
1578288300.0;7510.74000000;7517.74000000;7504.60000000;7513.26000000;139.73976400;1578288599999;1049662.54297606;1319;61.65925100;463189.61230168;0
1578288600.0;7513.21000000;7517.63000000;7498.45000000;7498.79000000;137.37194700;1578288899999;1031083.90846699;1175;58.36524900;438204.86488280;0
1578288900.0;7498.50000000;7509.66000000;7496.90000000;7498.41000000;119.04748200;1578289199999;893042.26993399;1181;53.40682100;400652.81032187;0
1578289200.0;7498.21000000;7511.71000000;7496.00000000;7508.33000000;111.94478300;1578289499999;839931.33759563;1039;83.56307000;626961.36949941;0
1578289500.0;7508.34000000;7514.02000000;7507.96000000;7510.87000000;60.26638300;1578289799999;452659.71663364;794;28.41496100;213429.20472190;0
1578289800.0;7510.87000000;7525.00000000;7510.00000000;7522.97000000;133.37167700;1578290099999;1002567.17243051;883;87.74164500;659643.33630188;0
1578290100.0;7522.14000000;7540.15000000;7522.14000000;7532.85000000;254.38658900;1578290399999;1915937.68917523;1559;142.96546700;1076645.63077001;0
1578290400.0;7532.85000000;7537.53000000;7525.00000000;7529.31000000;70.96598000;1578290699999;534310.50560252;954;28.14792100;211951.53436987;0
1578290700.0;7529.41000000;7535.18000000;7525.17000000;7527.81000000;111.80378000;1578290999999;841796.19975946;1102;49.58223500;373313.73616879;0
1578291000.0;7527.83000000;7535.00000000;7525.00000000;7527.48000000;104.34570700;1578291299999;785696.58509659;898;35.08806400;264180.54597727;0
1578291300.0;7527.48000000;7527.70000000;7510.99000000;7520.85000000;124.14120500;1578291599999;933518.31562231;1021;64.67721700;486281.46495163;0
1578291600.0;7521.42000000;7522.03000000;7511.69000000;7517.52000000;50.97155400;1578291899999;383197.85865942;620;24.04262600;180753.83452655;0
